date,id,child_of,view_url,view_name,author,text
2015/04/17 20:34:39,17,,https://data.sfgov.org/_/_/yitu-d5am,Film Locations in San Francisco,christinekim,MISSPELLED ACTORS :  \n\n'Barbara Streisand'	should be 'Barbra Streisand'.  \n'Bert Lancaster' should be 'Burt Lancaster'.  \n'Jake Gyllenhall' should be 'Jake Gyllenhaal'.  \n'Kieu Chung' should be 'Kieu Chinh'.  \n'Nicholas Cage' should be 'Nicolas Cage'.  'Richard Dryfuss' should be 'Richard Dreyfuss'.  \n'Whoppi Goldberg' should be 'Whoopi Goldberg'.  
2012/07/25 17:56:25,18,,https://data.sfgov.org/_/_/vw6y-z8j6,Case Data from San Francisco 311 (SF311),Sandy87,Great
2012/10/22 00:39:06,19,,https://data.sfgov.org/_/_/vw6y-z8j6,Case Data from San Francisco 311 (SF311),Aesha,"Hi... Can anyone tell me , can this data be used for Data Mining ? if possible ..some example of using this data for data mining."
2013/08/25 15:47:47,20,,https://data.sfgov.org/_/_/vw6y-z8j6,Case Data from San Francisco 311 (SF311),MBridegam,"Is there a definition somewhere of the ""Integrated Agency"" category under ""Source""?"
2014/02/02 17:40:26,21,,https://data.sfgov.org/_/_/vw6y-z8j6,Case Data from San Francisco 311 (SF311),LuiziNNN,"<a href=""http://baixarmais.org/"">Download de Filmes</a>"
2014/02/02 17:40:42,22,,https://data.sfgov.org/_/_/vw6y-z8j6,Case Data from San Francisco 311 (SF311),LuiziNNN,"<a href=""http://baixarmais.org/"">Baixar Filmes Grátis</a>"
2014/06/19 17:14:08,23,,https://data.sfgov.org/_/_/vw6y-z8j6,Case Data from San Francisco 311 (SF311),Carl Anderson,"Are the coordinates provided by a geocoding service, or are they taken from the GPS of the data uploader?"
2014/07/08 12:17:29,24,,https://data.sfgov.org/_/_/vw6y-z8j6,Case Data from San Francisco 311 (SF311),Tufts Student,The closed data has been entered incorrectly (as AM instead of PM) for nearly 2000 cases. See CaseID 3782050- the case appears to be closed before it was opened.
2015/01/26 18:11:37,25,,https://data.sfgov.org/_/_/vw6y-z8j6,Case Data from San Francisco 311 (SF311),Treasury Todd lee tubbs,"Case Murder By todd lee tubbs and waivers of instructions. The Outlet is being hiested along with the city imprompu. these things shouldnt have been allowed to be around the placing of new stuff, which it would cause interference, and also allow ministries to go around.. "
2014/07/23 20:01:31,26,,https://data.sfgov.org/_/_/i8y7-m763,FY07-11 Street Evaluation Results,"Sherman Luk, CBIP","I corrected the missing end Street column and it is available now as the third column.\nThank you for your patience.\nSherman\n= = =\nMuhammad azeem what is backlinks  \n\n2 years ago\n\nMeg The end location does not get exported or printed. This makes it very difficult to map. If you could provide the street CNN that would be very helpful. \n\n2 years ago\n\n Sherman Luk, CBIP Sorry Meg for the late reply. We will fix it soon. SL 10/21/13. \n\n9 months ago"
2013/10/04 17:54:54,27,,https://data.sfgov.org/_/_/jyce-hqn2,Census 2010: Census Tracts for San Francisco (Zipped Shapefile format),Samuel Valdez,KML version was requested of DT via email on 04 Oct 2013.
2014/05/01 23:07:53,28,,https://data.sfgov.org/_/_/jyce-hqn2,Census 2010: Census Tracts for San Francisco (Zipped Shapefile format),AVis,"Warning, this file does NOT have accurate census tracts as crossreferenced by http://www2.census.gov/geo/maps/dc10map/tract/st06_ca/c06075_san_francisco/DC10CT_C06075_004.pdf"
2014/06/30 18:57:28,29,,https://data.sfgov.org/_/_/p6sg-7yp7,Graffiti - 30 Days,dknelson,I made a great visual map of the incidents that helps know where they are and the info associated at http://damiann.github.io/graffiti-city/ 
2014/12/03 04:32:26,30,,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,feelitgood,is the dataset sorted by some columns?
2014/12/19 19:13:26,31,30,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,Jeff Johnson,"This dataset is sorted by date and time, in descending order, i.e., the latest reported incident is the first record."
2014/12/22 19:36:22,32,30,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,jonkim47,You can sort by any column by clicking on that column header
2014/12/03 04:35:07,33,,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,feelitgood,"Now I wanna import real-time data from this dataset ,but the issue is it didn't sorted by some comlumns,feel struggle."
2015/01/04 19:46:10,34,,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,srt32,What is the time zone of the Time field?
2015/01/05 14:49:38,35,34,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,Jeff Johnson,Pacific
2015/01/30 01:08:30,36,,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,smm888,"with most data entered in plain text format, how can one expect to do any meaningful analysis?"
2015/02/27 15:41:21,37,,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,Corey,"Is this file the entire extract from CAD, or is it scrubbed for certain information?"
2015/07/08 18:41:42,38,,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,mlfriedman,Where is homicide hiding in this data?
2015/07/20 17:42:45,39,,https://data.sfgov.org/_/_/tmnf-yvry,SFPD Incidents - from 1 January 2003,jonkim47,"What happened to the ""By Neighborhood"" map in the Data Lens view?"
2014/05/05 16:51:02,40,,https://data.sfgov.org/_/_/xz9b-wyfc,Supervisorial Districts as of April 2012,mpmckenna8,Great being inclusive and all having some of Alameda island but I fixed it if you want better data in a bunch of formats not including the East Bay in most of them see and use: https://github.com/mpmckenna8/geo/tree/master/sfBOS
2014/05/05 17:11:45,41,,https://data.sfgov.org/_/_/xz9b-wyfc,Supervisorial Districts as of April 2012,mpmckenna8,"Never mind, I guess parts of Alameda Island are part of SF county. "
