date,id,child_of,view_url,view_name,author,text
2015/07/01 14:17:18,170,,https://data.cityofnewyork.us/_/_/uwyv-629c,Housing Maintenance Code Complaints,brian,Would it be possible to have this data-set updated daily instead of monthly? 
2014/02/22 16:33:41,171,,https://data.cityofnewyork.us/_/_/q39e-7gbs,Energy and Water Data Disclosure for Local Law 84 (2011),McGee Young,"What is the unit in ""Water per square foot""? CCF, Gallons, CF? If there is more than one meter, are the totals combined?"
2014/10/21 14:16:26,172,171,https://data.cityofnewyork.us/_/_/q39e-7gbs,Energy and Water Data Disclosure for Local Law 84 (2011),NYC OpenData,We apologize for the delayed response.We will pass on your question to OLTPS and will update you once we hear from them.
2014/02/25 09:37:19,173,,https://data.cityofnewyork.us/_/_/4iq4-tuhq,NYC Address Points,Eric,"I'm having trouble extracting this archive. It seems to be the .dbf file, because I'm able to get everything else out okay. Anyone else having this issue?"
2014/02/27 12:58:16,174,,https://data.cityofnewyork.us/_/_/4iq4-tuhq,NYC Address Points,Sara,This shapefile is missing the .shp component.  Could you please add it?
2014/03/13 19:16:33,175,,https://data.cityofnewyork.us/_/_/4iq4-tuhq,NYC Address Points,NYC OpenData,"We're sorry for the issues with the file.  The dataset will be updated shortly.  Until then, please find the complete address points file under the attachments section of the dataset metadata."
2014/03/14 15:11:20,176,,https://data.cityofnewyork.us/_/_/4iq4-tuhq,NYC Address Points,Colin R,The file will be replaced shortly. Only hold up is a Socrata defect. Check back next week. Our apologies. 
2011/12/17 12:34:53,177,,https://data.cityofnewyork.us/_/_/6ej9-7qyi,After-School Programs,,This is a GIS version version of the DYCD After-School program data?\n\nhttp://nycopendata.socrata.com/Education/DYCD-after-school-programs/mbd7-jfnc
2015/03/19 17:02:53,178,,https://data.cityofnewyork.us/_/_/uzf5-f8n2,Annualized Rolling Sales Update,Jean-François Chatelain,is there any chance that this feed will get updated as of today?
2015/03/14 20:17:24,179,,https://data.cityofnewyork.us/_/_/jpjb-rq49,Parking Regulation Locations,Julia Marina,API please!!!!!!!
2015/03/15 20:17:09,180,,https://data.cityofnewyork.us/_/_/jpjb-rq49,Parking Regulation Locations,Julia Marina,"Dear NYC OpenData,  my website and mobile app are heavily depended on the old Parking Regulation Location and Parking Regulation Signs datasets that were recently deleted and API endpoints aren't useful anymore. I'm sure my site and app are not the only one that were retrieving records from those datasets by Soda API,  Please post the information if you are planning to provide Soda API services for new datasets. Thank you, Julia Marina"
2014/05/22 13:03:35,181,,https://data.cityofnewyork.us/_/_/k46n-sa2m,DHS Daily Report,BartG,"Is it possible to get this information, but split up by shelter as well?\n\nThanks"
2014/10/21 16:22:08,182,181,https://data.cityofnewyork.us/_/_/k46n-sa2m,DHS Daily Report,NYC OpenData,Thanks for the suggestion. We will reach out to the appropriate agency and will update you once we hear from them
2015/04/28 12:52:24,183,,https://data.cityofnewyork.us/_/_/k46n-sa2m,DHS Daily Report,bxrtley,Any updates?
2013/09/24 11:13:17,184,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,MV,"Would you mind expanding the metadata to explain how the ground and roof elevations were calculated? is the ground elevation representative of the lowest adjacent grade? is the roof elevation representative of the highest elevation? was this information derived from LiDAR? if so, would you mind referencing the source?\n\nThanks a lot, and please keep the good work in opening datasets."
2014/02/19 10:03:11,185,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Colin R,"Yes, we will provide me details in the next extract. LiDAR was not used. The elevations were caprtured stereoscopically (i.e., using stereo paris). "
2014/03/03 14:11:22,186,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Jean-François Chatelain,Is there someone that can help me? I'm trying to import the shape file using Ogr2Ogr using the MSSQLSpatial format. It always gives me the following error: \n\nArithmetic overflow error converting numeric to data type numeric\n\nCan you also tell me what is the SRS used to the projected coordinates? Thanks for you help and keep on the good work!
2014/03/21 11:14:23,187,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Dan Tebele,"Hi, Is this portal here to show us building information we would previously search for on other websites such as FAR, Lot Sizes, Zoning...etc. Hope to hear an answer!"
2014/06/10 15:20:39,188,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,NYGeog,I'm getting some draw errors in ArcMap with the original file. Import to GDB drops a ton of features. Building spelled incorrectly and a period in the filename also seem to raise question of data-quality. 
2014/06/10 17:16:55,189,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Paul Salama,"The file seems to be incomplete. All the rows after FID 112327 are duplicates. Also, is there a gdb version?"
2014/06/10 17:59:01,190,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,NYGeog,"Yeah, and in QGIS its not even loading anything above 112326 in the attribute table view. "
2014/06/11 12:34:47,191,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Dave LaShell,"Hi NYC Open Data, we noticed that the buildings_0414 shapefile contains numerous geometry errors. These are easily fixed using the ArcGIS ""fix geometry"" tool. You can run this tool manually (ArcToolbox) or within a Python script. We ran the fix and include all the geometries with errors below. Thank you, Dave LaShell, dlashell@esri.com\n\nExecuting: RepairGeometry C:\Users\davel\Documents\Projects\Data\buliding_0414.shape_webmercator\building_0414.shp DELETE_NULL\nStart Time: Wed Jun 11 12:10:34 2014\nWARNING 000986: C:\Users\davel\AppData\Local\Temp\arcEA64\building_04140.txt contains the full list of non simple features.\nWARNING 000461: Repaired feature 56103 because of self intersections\nWARNING 000461: Repaired feature 59099 because of self intersections\nWARNING 000461: Repaired feature 85097 because of self intersections\nWARNING 000461: Repaired feature 93624 because of self intersections\nWARNING 000461: Repaired feature 166682 because of self intersections\nWARNING 000461: Repaired feature 167121 because of self intersections\nWARNING 000461: Repaired feature 167337 because of self intersections\nWARNING 000461: Repaired feature 167942 because of self intersections\nWARNING 000461: Repaired feature 168265 because of self intersections\nWARNING 000461: Repaired feature 168446 because of self intersections\nWARNING 000461: Repaired feature 169471 because of self intersections\nWARNING 000461: Repaired feature 193415 because of self intersections\nWARNING 000461: Repaired feature 193902 because of self intersections\nWARNING 000461: Repaired feature 196886 because of self intersections\nWARNING 000461: Repaired feature 204571 because of self intersections\nWARNING 000461: Repaired feature 221666 because of self intersections\nWARNING 000461: Repaired feature 244043 because of self intersections\nWARNING 000461: Repaired feature 290489 because of self intersections\nWARNING 000461: Repaired feature 332286 because of self intersections\nWARNING 000461: Repaired feature 332529 because of self intersections\nWARNING 000461: Repaired feature 336441 because of self intersections\nWARNING 000461: Repaired feature 346157 because of self intersections\nWARNING 000461: Repaired feature 389798 because of self intersections\nWARNING 000461: Repaired feature 420161 because of self intersections\nWARNING 000461: Repaired feature 420234 because of self intersections\nSucceeded at Wed Jun 11 12:19:35 2014 (Elapsed Time: 8 minutes 56 seconds)\n"
2014/06/11 12:42:33,192,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Dave LaShell,"Correction, tool to fix geometry errors is ""Repair Geometry"" "
2014/06/12 11:08:30,193,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Dave LaShell,"I've published an online version of the corrected buildings data, you can access the REST endpoint and download JSON, etc., or access/draw features directly from this web service, http://nycgov.maps.arcgis.com/home/item.html?id=6c55e9f147454830bd633d1cadd28520\n\nHere's the description: NYC buildings downloaded from the NYC Open Data on 6/11/2014, downloaded data set called ""buliding_0414.shape_webmercator."" Numerous geometry errors were corrected using the ArcGIS ""repair geometry"" tool. One building with significant errors was removed, shapefile FID=7951, BIN=4566377, within BBL=4099850029 (downloaded data has incorrect BBL for this building, downloaded data BBL=4117250018), at address=90-39 144th Place, Queens, NY. \n"
2014/06/14 09:45:16,194,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Dave LaShell,"Updated web service for nyc buildings based on corrected geometry from the 0414 shapefile, you can map/query all buildings through this service online, and read it directly into ArcGIS for Desktop 10.x,\nhttp://www.arcgis.com/home/item.html?id=6c55e9f147454830bd633d1cadd28520\n\nHere'd direct link to REST endpoint, you can query and download JSON, http://services1.arcgis.com/oOUgp466Coyjcu6V/arcgis/rest/services/NYCbuildings0414/FeatureServer/0\n\n"
2014/06/14 10:03:53,195,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Dave LaShell,"Looking into this data further, it looks like only 112,350 buildings out of 795,105 have attributes, the rest are empty."
2014/06/25 18:57:42,196,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Dave LaShell,"NYC Open Data, are you planning to publish a corrected version of the building footprints? The attribute table corruption prevents this data from being very useful. \nIf anyone is interested, I have a file geodatabase on dropbox with no geometry errors (but still missing 85%.) https://www.dropbox.com/s/owwxdc6vevc6zo4/NYCbuildingfootprint0414.gdb.zip\n\nDave LaShell. dlashell@esri.com\n "
2014/06/30 11:17:00,197,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Colin R,A new export was provided to the open data team. We are waiting for the data to be posted to the site. Apologies for the inconvenience. 
2014/09/30 20:43:04,198,197,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Amber@HowLoud,Has the new data been posted yet?
2014/10/08 15:27:57,199,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,OwenIverson,"How do you view the GIS stuff from this site? i was expecting something i could open autocad, but it looks like there is more data available (the dbf files). also, the shape files aren't in the same syntax that i know from autocad, so i'm guessing there's a viewer?? i grabbed a simple shape viewer, but that freezes on some larger data files. i poked around ESRI, but nothing jumped out at me as a free viewer..."
2014/11/20 11:46:38,200,199,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Colin R,QGIS is free (http://www.qgis.org/en/site/).  No issues with QGIS on our larger data sets. \n\n
2014/10/11 02:07:30,201,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,mp,The meta data has the wrong projection. 
2014/11/20 11:42:48,202,201,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Colin R,No it does not. It is correct. \n\n* GEOGRAPHIC COORDINATE REFERENCE GCS_WGS_1984 \n* PROJECTION WGS_1984_Web_Mercator_Auxiliary_Sphere \n
2014/11/20 11:58:21,203,201,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,mp,"As of 10/4/14 ""building_0814_metadata.htm"" says the projection is  ""NAD_1983_StatePlane_New_York_Long_Island_FIPS_3104_Feet"". Thanks\n"
2014/10/25 23:07:58,204,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,NYC OpenData,We apologize for the late response.\n\n@mp - We'll look into the metadata
2015/04/13 10:39:52,205,204,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,kheric,Is there any chance you've looked into this yet?  The missing CRS arguments make working with this data extremely difficult and impossible.  I'm sure I'm not the only one who would love this to tie out with the NYC PLUTO data set!!
2015/04/17 09:44:06,206,204,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,kheric,"For anyone using R out there, make sure to set the proj4string on this dataset to: ""+init=epsg:3857""\nAfter importing it, then you can spTransform it to whatever CRS you like."
2014/10/26 19:24:44,207,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Sbd.arch,Is there any manual way of changing the projection for the file? what is the current projection for the .shp file?
2014/11/20 11:44:40,208,207,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Colin R,"The metadata is correct. Projection details below. Data can be reprojected using any of a number of software (ArcMap, QGIS).\n* GEOGRAPHIC COORDINATE REFERENCE GCS_WGS_1984 \n* PROJECTION WGS_1984_Web_Mercator_Auxiliary_Sphere \n"
2015/06/04 13:11:05,209,,https://data.cityofnewyork.us/_/_/tb92-6tj8,Building Footprints,Ben Freese,"I'm seeing some inconsistencies with building height. For example, One World Trade Center (1776 with spire). Empire State Building is listed at the tallest at 1238.79 (it's 1250 last I saw) and this does not seem to include 432 Park Avenue which stands at 1396 and should be the second only to One World Trade Center. I'm currently seeing that Empire State Building is the tallest tower.\n\nAre these shapemaps / heights up to date? I see that it was last updated in April 2015, but One World Trade Center was completed well before that."
2014/04/01 18:24:58,210,,https://data.cityofnewyork.us/_/_/drex-xx56,Subway Entrances,milesm,The G train exit at Marcy and Willoughby had been sealed of for decades. Why is it included?
2014/05/10 16:41:06,211,210,https://data.cityofnewyork.us/_/_/drex-xx56,Subway Entrances,Nathan R,"Agreed, I checked specifically to see if it was listed, and oddly it is. I'd be nice if it was opened back up! I live very close to this sealed entrance and it feels silly to walk three blocks to enter a station that's right under my house."
2014/10/21 15:55:09,212,,https://data.cityofnewyork.us/_/_/drex-xx56,Subway Entrances,NYC OpenData,We apologize for the delayed response. We will pass on your request to the appropriate agency.
2014/11/20 15:32:39,213,,https://data.cityofnewyork.us/_/_/drex-xx56,Subway Entrances,promac,"Great this is what I'm looking for since a long time !! I don't understand why MTA or Google didn't include the Entrances position in their map, also is it possible to show the subway line ?"
2015/01/05 19:30:15,214,,https://data.cityofnewyork.us/_/_/drex-xx56,Subway Entrances,Ted C,"Traditionalist Columnar data set with geocodes and lines is here http://web.mta.info/developers/data/nyct/subway/StationEntrances.csv - no need to sign up for api, just accept the license agreement and download."
2015/01/13 13:10:39,215,,https://data.cityofnewyork.us/_/_/drex-xx56,Subway Entrances,Alan Minor,"Can closed entrances be shaded a different color? As milesm and Nathan R alluded to, there are several entrances on this map that are closed."
2015/01/29 22:03:52,216,,https://data.cityofnewyork.us/_/_/drex-xx56,Subway Entrances,Jessie,"If I want to show a data set on a map in statistical way (eg. like pie chart,histogram etc for different area), how do I do it? Can someone help please~"
2015/02/11 16:37:00,217,,https://data.cityofnewyork.us/_/_/drex-xx56,Subway Entrances,cityofnewyorksy,"It must be more great, if we can read the number of people at each entrance."
2014/07/08 14:58:01,218,,https://data.cityofnewyork.us/_/_/ezfn-5dsb,Sea Level Rise Maps (2020s 100-year Floodplain),Jessie.B,Is there metadata available for this .shp? Would be very helpful. Thanks!
2014/10/21 15:55:58,219,218,https://data.cityofnewyork.us/_/_/ezfn-5dsb,Sea Level Rise Maps (2020s 100-year Floodplain),NYC OpenData,Thank you for you suggestion. The metadata that we have for this dataset is in the About tab of the dataset.
2015/02/18 13:06:47,220,,https://data.cityofnewyork.us/_/_/ezfn-5dsb,Sea Level Rise Maps (2020s 100-year Floodplain),MV,Has this shp been updated to match the New York City Panel on Climate Change February 2015 Report? 
